agg,filename,channel,sample_count,wm_len,predictor,rle_bitness,huff_sym_size,coder,lsb_lowest_bit,rle_used_bitness,huff_used_bitness,embed_psnr,predict_psnr,comp_saving,bps,error
,JS00010.hea,2,5000,,,3,,rle,5,3,,,,-0.0027999999999999137,0.0402,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.0027999999999999137)')
,JS00010.hea,2,5000,1192,,4,,rle,6,4,,41.057394197337416,,0.2512,0.2384,
,JS00010.hea,2,5000,2197,,5,,rle,7,5,,35.15898498955583,,0.45220000000000005,0.4394,
,JS00010.hea,2,5000,3042,,6,,rle,8,6,,29.30051261926668,,0.6212,0.6084,
,JS00010.hea,2,5000,3413,,7,,rle,9,7,,23.385996947240212,,0.6954,0.6826,
,JS00010.hea,2,5000,3500,,8,,rle,10,8,,17.541850535409846,,0.7128,0.7,
,JS00010.hea,2,5000,,neighchan,,,null,,,,,80.56353237956714,0.0,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving 0.0)')
,JS00010.hea,3,5000,3692,,,,rle,10,8,,17.320129323529287,,0.7512,0.7384,
,JS00010.hea,3,5000,,,,,rle,4,2,,,,-0.2552000000000001,0.0232,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.2552000000000001)')
,JS00010.hea,3,5000,,,,,rle,5,3,,,,-0.02320000000000011,0.1424,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.02320000000000011)')
,JS00010.hea,3,5000,1007,,,,rle,6,5,,40.955820696712095,,0.21419999999999995,0.2014,
,JS00010.hea,3,5000,2328,,,,rle,7,6,,35.59229121519243,,0.47840000000000005,0.4656,
,JS00010.hea,3,5000,3203,,,,rle,8,7,,29.3775712231942,,0.6534,0.6406,
,JS00010.hea,3,5000,3660,,,,rle,9,8,,23.329934836506943,,0.7448,0.732,
,JS00010.hea,3,5000,3439,,,0,huff,10,,8,17.05122773282547,,0.7006,0.6878,
,JS00010.hea,3,5000,,,,0,huff,4,,4,,,-0.0129999999999999,0.047,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.0129999999999999)')
,JS00010.hea,3,5000,564,,,0,huff,5,,4,47.000721723543734,,0.12560000000000004,0.1128,
,JS00010.hea,3,5000,1484,,,0,huff,6,,5,41.24683851915782,,0.3096,0.2968,
,JS00010.hea,3,5000,2366,,,0,huff,7,,6,35.12489576571634,,0.486,0.4732,
,JS00010.hea,3,5000,3049,,,0,huff,8,,8,29.176194886130755,,0.6226,0.6098,
,JS00010.hea,3,5000,3396,,,0,huff,9,,8,23.036416135139692,,0.692,0.6792,
,JS00010.hea,3,5000,,,,3,huff,4,,3,,,-0.030399999999999983,0.0276,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.030399999999999983)')
,JS00010.hea,3,5000,564,,,4,huff,5,,4,47.000721723543734,,0.12560000000000004,0.1128,
,JS00010.hea,3,5000,1484,,,5,huff,6,,5,41.24683851915782,,0.3096,0.2968,
,JS00010.hea,3,5000,2366,,,6,huff,7,,6,35.12489576571634,,0.486,0.4732,
,JS00010.hea,3,5000,3035,,,7,huff,8,,7,29.099205469178774,,0.6198,0.607,
,JS00010.hea,3,5000,3439,,,8,huff,10,,8,17.05122773282547,,0.7006,0.6878,
,JS00010.hea,3,5000,3396,,,8,huff,9,,8,23.036416135139692,,0.692,0.6792,
,JS00010.hea,3,5000,,,2,,rle,4,2,,,,-0.2552000000000001,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.2552000000000001)')
,JS00010.hea,3,5000,,,3,,rle,5,3,,,,-0.02320000000000011,0.0402,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.02320000000000011)')
,JS00010.hea,3,5000,936,,4,,rle,6,4,,40.98883383890083,,0.19999999999999996,0.1872,
,JS00010.hea,3,5000,2172,,5,,rle,7,5,,35.48399205249354,,0.44720000000000004,0.4344,
,JS00010.hea,3,5000,3078,,6,,rle,8,6,,29.312964241039438,,0.6284000000000001,0.6156,
,JS00010.hea,3,5000,3581,,7,,rle,9,7,,23.297711685076912,,0.729,0.7162,
,JS00010.hea,3,5000,3692,,8,,rle,10,8,,17.320129323529287,,0.7512,0.7384,
,JS00010.hea,3,5000,,neighchan,,,null,,,,,80.56353237956714,0.0,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving 0.0)')
,JS00010.hea,4,5000,3679,,,,rle,10,7,,17.1177679651107,,0.7485999999999999,0.7358,
,JS00010.hea,4,5000,,,,,rle,4,2,,,,-0.254,0.0232,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.254)')
,JS00010.hea,4,5000,,,,,rle,5,3,,,,0.0043999999999999595,0.1424,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving 0.0043999999999999595)')
,JS00010.hea,4,5000,1277,,,,rle,6,5,,41.050312345268324,,0.2682,0.2554,
,JS00010.hea,4,5000,2310,,,,rle,7,6,,35.36036702576763,,0.4748,0.462,
,JS00010.hea,4,5000,3259,,,,rle,8,7,,28.99366294682684,,0.6646000000000001,0.6518,
,JS00010.hea,4,5000,3609,,,,rle,9,7,,23.031380836234725,,0.7345999999999999,0.7218,
,JS00010.hea,4,5000,3267,,,0,huff,10,,8,17.085223560576047,,0.6662,0.6534,
,JS00010.hea,4,5000,,,,0,huff,4,,4,,,-0.0005999999999999339,0.047,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.0005999999999999339)')
,JS00010.hea,4,5000,624,,,0,huff,5,,4,47.01292346295001,,0.13759999999999994,0.1248,
,JS00010.hea,4,5000,1452,,,0,huff,6,,6,41.265997320234504,,0.3032,0.2904,
,JS00010.hea,4,5000,2259,,,0,huff,7,,8,35.09444258026495,,0.4646,0.4518,
,JS00010.hea,4,5000,2931,,,0,huff,8,,8,29.13667424512585,,0.599,0.5862,
,JS00010.hea,4,5000,3210,,,0,huff,9,,8,23.023001623102832,,0.6548,0.642,
,JS00010.hea,4,5000,,,,3,huff,4,,3,,,-0.024599999999999955,0.0276,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.024599999999999955)')
,JS00010.hea,4,5000,624,,,4,huff,5,,4,47.01292346295001,,0.13759999999999994,0.1248,
,JS00010.hea,4,5000,1430,,,5,huff,6,,5,41.227763865611934,,0.29879999999999995,0.286,
,JS00010.hea,4,5000,2250,,,6,huff,7,,6,35.17956770494958,,0.4628,0.45,
,JS00010.hea,4,5000,2901,,,7,huff,8,,7,29.12642338713529,,0.593,0.5802,
,JS00010.hea,4,5000,3267,,,8,huff,10,,8,17.085223560576047,,0.6662,0.6534,
,JS00010.hea,4,5000,3210,,,8,huff,9,,8,23.023001623102832,,0.6548,0.642,
,JS00010.hea,4,5000,,,2,,rle,4,2,,,,-0.254,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.254)')
,JS00010.hea,4,5000,,,3,,rle,5,3,,,,0.0043999999999999595,0.0402,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving 0.0043999999999999595)')
,JS00010.hea,4,5000,1096,,4,,rle,6,4,,41.00106011431255,,0.23199999999999998,0.2192,
,JS00010.hea,4,5000,2217,,5,,rle,7,5,,35.20716395233231,,0.45620000000000005,0.4434,
,JS00010.hea,4,5000,3138,,6,,rle,8,6,,29.010245421417814,,0.6404000000000001,0.6276,
,JS00010.hea,4,5000,3609,,7,,rle,9,7,,23.031380836234725,,0.7345999999999999,0.7218,
,JS00010.hea,4,5000,3660,,8,,rle,10,8,,17.024221381865132,,0.7448,0.732,
,JS00010.hea,4,5000,,neighchan,,,null,,,,,72.14895575350575,0.0,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving 0.0)')
,JS00010.hea,5,5000,4302,,,,rle,10,9,,17.38363706421226,,0.8732,0.8604,
,JS00010.hea,5,5000,,,,,rle,4,2,,,,-0.2547999999999999,0.0232,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.2547999999999999)')
,JS00010.hea,5,5000,,,,,rle,5,4,,,,-0.010399999999999965,0.1424,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.010399999999999965)')
,JS00010.hea,5,5000,1462,,,,rle,6,5,,41.19784992768481,,0.3052,0.2924,
,JS00010.hea,5,5000,2741,,,,rle,7,7,,34.97308158417039,,0.5609999999999999,0.5482,
,JS00010.hea,5,5000,3732,,,,rle,8,8,,29.05365853389644,,0.7592,0.7464,
,JS00010.hea,5,5000,4302,,,,rle,9,9,,23.411554493661196,,0.8732,0.8604,
,JS00010.hea,5,5000,3702,,,0,huff,10,,8,17.15922837372981,,0.7532,0.7404,
,JS00010.hea,5,5000,,,,0,huff,4,,4,,,-0.009800000000000031,0.047,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.009800000000000031)')
,JS00010.hea,5,5000,667,,,0,huff,5,,4,46.90262052264657,,0.1462,0.1334,
,JS00010.hea,5,5000,1731,,,0,huff,6,,5,41.153992932379815,,0.359,0.3462,
,JS00010.hea,5,5000,2598,,,0,huff,7,,7,35.16583506166847,,0.5324,0.5196,
,JS00010.hea,5,5000,3332,,,0,huff,8,,8,29.35772803477521,,0.6792,0.6664,
,JS00010.hea,5,5000,3692,,,0,huff,9,,8,23.167694727437343,,0.7512,0.7384,
,JS00010.hea,5,5000,,,,3,huff,4,,3,,,-0.03400000000000003,0.0276,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.03400000000000003)')
,JS00010.hea,5,5000,667,,,4,huff,5,,4,46.90262052264657,,0.1462,0.1334,
,JS00010.hea,5,5000,1731,,,5,huff,6,,5,41.153992932379815,,0.359,0.3462,
,JS00010.hea,5,5000,2548,,,6,huff,7,,6,35.32288915143753,,0.5224,0.5096,
,JS00010.hea,5,5000,3261,,,7,huff,8,,7,29.40113975636429,,0.665,0.6522,
,JS00010.hea,5,5000,3702,,,8,huff,10,,8,17.15922837372981,,0.7532,0.7404,
,JS00010.hea,5,5000,3692,,,8,huff,9,,8,23.167694727437343,,0.7512,0.7384,
,JS00010.hea,5,5000,,,2,,rle,4,2,,,,-0.2547999999999999,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.2547999999999999)')
,JS00010.hea,5,5000,,,3,,rle,5,3,,,,-0.011200000000000099,0.0402,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.011200000000000099)')
,JS00010.hea,5,5000,1236,,4,,rle,6,4,,41.04324202247103,,0.26,0.2472,
,JS00010.hea,5,5000,2497,,5,,rle,7,5,,34.9209330273139,,0.5122,0.4994,
,JS00010.hea,5,5000,3480,,6,,rle,8,6,,29.133254603359376,,0.7088,0.696,
,JS00010.hea,5,5000,4120,,7,,rle,9,7,,23.239249786971406,,0.8368,0.824,
,JS00010.hea,5,5000,4228,,8,,rle,10,8,,17.341798947625517,,0.8584,0.8456,
,JS00010.hea,5,5000,,neighchan,,,null,,,,,72.18566725544666,0.0,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving 0.0)')
,JS00010.hea,6,5000,3596,,,,rle,10,8,,17.367217593542495,,0.732,0.7192,
,JS00010.hea,6,5000,,,,,rle,4,3,,,,-0.21399999999999997,0.0232,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.21399999999999997)')
,JS00010.hea,6,5000,148,,,,rle,5,4,,45.590996331190105,,0.04239999999999999,0.0296,
,JS00010.hea,6,5000,1442,,,,rle,6,5,,40.76450043631755,,0.3012,0.2884,
,JS00010.hea,6,5000,2682,,,,rle,7,6,,35.35678373775987,,0.5492,0.5364,
,JS00010.hea,6,5000,3357,,,,rle,8,7,,29.42483689077151,,0.6841999999999999,0.6714,
,JS00010.hea,6,5000,3511,,,,rle,9,7,,23.417050733355794,,0.7150000000000001,0.7022,
,JS00010.hea,6,5000,3281,,,0,huff,10,,8,17.173136935878585,,0.669,0.6562,
,JS00010.hea,6,5000,,,,0,huff,4,,4,,,0.010399999999999965,0.047,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving 0.010399999999999965)')
,JS00010.hea,6,5000,795,,,0,huff,5,,5,46.95569876637336,,0.17179999999999995,0.159,
,JS00010.hea,6,5000,1721,,,0,huff,6,,5,41.31691579303514,,0.357,0.3442,
,JS00010.hea,6,5000,2624,,,0,huff,7,,6,35.19334390942426,,0.5376000000000001,0.5248,
,JS00010.hea,6,5000,3100,,,0,huff,8,,8,29.217820873991748,,0.6328,0.62,
,JS00010.hea,6,5000,3216,,,0,huff,9,,8,23.148695932768003,,0.656,0.6432,
,JS00010.hea,6,5000,,,,3,huff,4,,3,,,-0.012199999999999989,0.0276,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.012199999999999989)')
,JS00010.hea,6,5000,783,,,4,huff,5,,4,46.933361117663594,,0.1694,0.1566,
,JS00010.hea,6,5000,1721,,,5,huff,6,,5,41.31691579303514,,0.357,0.3442,
,JS00010.hea,6,5000,2624,,,6,huff,7,,6,35.19334390942426,,0.5376000000000001,0.5248,
,JS00010.hea,6,5000,3063,,,7,huff,8,,7,29.37576354582407,,0.6254,0.6126,
,JS00010.hea,6,5000,3281,,,8,huff,10,,8,17.173136935878585,,0.669,0.6562,
,JS00010.hea,6,5000,3216,,,8,huff,9,,8,23.148695932768003,,0.656,0.6432,
,JS00010.hea,6,5000,,,2,,rle,4,2,,,,-0.2487999999999999,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.2487999999999999)')
,JS00010.hea,6,5000,,,3,,rle,5,3,,,,0.009199999999999986,0.0402,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving 0.009199999999999986)')
,JS00010.hea,6,5000,1180,,4,,rle,6,4,,40.91104767316465,,0.24880000000000002,0.236,
,JS00010.hea,6,5000,2317,,5,,rle,7,5,,35.41084598963687,,0.47619999999999996,0.4634,
,JS00010.hea,6,5000,3222,,6,,rle,8,6,,29.279249689062258,,0.6572,0.6444,
,JS00010.hea,6,5000,3511,,7,,rle,9,7,,23.417050733355794,,0.7150000000000001,0.7022,
,JS00010.hea,6,5000,3596,,8,,rle,10,8,,17.367217593542495,,0.732,0.7192,
,JS00010.hea,6,5000,,neighchan,,,null,,,,,72.2216294979169,0.0,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving 0.0)')
,JS00010.hea,7,5000,4140,,,,rle,10,9,,16.979025556704997,,0.8408,0.828,
,JS00010.hea,7,5000,108,,,,rle,4,4,,47.44598227795103,,0.034399999999999986,0.0216,
,JS00010.hea,7,5000,1312,,,,rle,5,5,,45.38294269080916,,0.2752,0.2624,
,JS00010.hea,7,5000,2076,,,,rle,6,6,,41.071592640123825,,0.42800000000000005,0.4152,
,JS00010.hea,7,5000,2916,,,,rle,7,6,,35.18472866196695,,0.596,0.5832,
,JS00010.hea,7,5000,3684,,,,rle,8,8,,29.363130828114386,,0.7496,0.7368,
,JS00010.hea,7,5000,3980,,,,rle,9,8,,23.179828287009435,,0.8088,0.796,
,JS00010.hea,7,5000,3468,,,0,huff,10,,8,17.204595023823018,,0.7063999999999999,0.6936,
,JS00010.hea,7,5000,689,,,0,huff,4,,4,52.891006369988844,,0.15059999999999996,0.1378,
,JS00010.hea,7,5000,1437,,,0,huff,5,,5,47.01466937043846,,0.3002,0.2874,
,JS00010.hea,7,5000,2099,,,0,huff,6,,7,41.16421163078616,,0.4326,0.4198,
,JS00010.hea,7,5000,2706,,,0,huff,7,,8,35.236678382104955,,0.554,0.5412,
,JS00010.hea,7,5000,3164,,,0,huff,8,,8,29.254573799842277,,0.6456,0.6328,
,JS00010.hea,7,5000,3364,,,0,huff,9,,8,23.212934145037806,,0.6856,0.6728,
,JS00010.hea,7,5000,564,,,3,huff,4,,3,52.935149269689674,,0.12560000000000004,0.1128,
,JS00010.hea,7,5000,1352,,,4,huff,5,,4,47.021660027592176,,0.2832,0.2704,
,JS00010.hea,7,5000,2081,,,5,huff,6,,5,41.34704448433368,,0.42900000000000005,0.4162,
,JS00010.hea,7,5000,2589,,,6,huff,7,,6,35.181287342595894,,0.5306,0.5178,
,JS00010.hea,7,5000,3142,,,7,huff,8,,7,29.318311598356537,,0.6412,0.6284,
,JS00010.hea,7,5000,3468,,,8,huff,10,,8,17.204595023823018,,0.7063999999999999,0.6936,
,JS00010.hea,7,5000,3364,,,8,huff,9,,8,23.212934145037806,,0.6856,0.6728,
,JS00010.hea,7,5000,,,2,,rle,4,2,,,,-0.24160000000000004,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.24160000000000004)')
,JS00010.hea,7,5000,360,,3,,rle,5,3,,45.43791740992135,,0.08479999999999999,0.072,
,JS00010.hea,7,5000,1556,,4,,rle,6,4,,40.955820696712095,,0.32399999999999995,0.3112,
,JS00010.hea,7,5000,2592,,5,,rle,7,5,,35.17269595538451,,0.5312,0.5184,
,JS00010.hea,7,5000,3432,,6,,rle,8,6,,29.26160975896571,,0.6992,0.6864,
,JS00010.hea,7,5000,3875,,7,,rle,9,7,,23.258649775782636,,0.7878000000000001,0.775,
,JS00010.hea,7,5000,4132,,8,,rle,10,8,,17.06139856843197,,0.8392,0.8264,
,JS00010.hea,7,5000,,neighchan,,,null,,,,,30.649602777885285,0.0,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving 0.0)')
,JS00010.hea,8,5000,4140,,,,rle,10,9,,17.14882610571703,,0.8408,0.828,
,JS00010.hea,8,5000,,,,,rle,4,3,,,,-0.04960000000000009,0.0216,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.04960000000000009)')
,JS00010.hea,8,5000,896,,,,rle,5,4,,45.46740826097884,,0.19199999999999995,0.1792,
,JS00010.hea,8,5000,1797,,,,rle,6,5,,41.008062042179986,,0.3722,0.3594,
,JS00010.hea,8,5000,2286,,,,rle,7,6,,35.33178316400539,,0.47,0.4572,
,JS00010.hea,8,5000,3196,,,,rle,8,7,,29.428494107677345,,0.652,0.6392,
,JS00010.hea,8,5000,3764,,,,rle,9,8,,23.297711685076912,,0.7656000000000001,0.7528,
,JS00010.hea,8,5000,3503,,,0,huff,10,,8,17.11948760275702,,0.7134,0.7006,
,JS00010.hea,8,5000,297,,,0,huff,4,,4,53.10568744289955,,0.07220000000000004,0.0594,
,JS00010.hea,8,5000,1128,,,0,huff,5,,5,46.96777448963843,,0.23839999999999995,0.2256,
,JS00010.hea,8,5000,1888,,,0,huff,6,,5,41.27473388487667,,0.39039999999999997,0.3776,
,JS00010.hea,8,5000,2466,,,0,huff,7,,6,35.33178316400539,,0.506,0.4932,
,JS00010.hea,8,5000,3000,,,0,huff,8,,8,29.040254372579753,,0.6128,0.6,
,JS00010.hea,8,5000,3322,,,0,huff,9,,8,23.140087516036644,,0.6772,0.6644,
,JS00010.hea,8,5000,287,,,3,huff,4,,3,52.99183078576586,,0.07020000000000004,0.0574,
,JS00010.hea,8,5000,1113,,,4,huff,5,,4,47.07445174107397,,0.23540000000000005,0.2226,
,JS00010.hea,8,5000,1888,,,5,huff,6,,5,41.27473388487667,,0.39039999999999997,0.3776,
,JS00010.hea,8,5000,2466,,,6,huff,7,,6,35.33178316400539,,0.506,0.4932,
,JS00010.hea,8,5000,2908,,,7,huff,8,,7,29.041927632018304,,0.5944,0.5816,
,JS00010.hea,8,5000,3503,,,8,huff,10,,8,17.11948760275702,,0.7134,0.7006,
,JS00010.hea,8,5000,3322,,,8,huff,9,,8,23.140087516036644,,0.6772,0.6644,
,JS00010.hea,8,5000,,,2,,rle,4,2,,,,-0.22160000000000002,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.22160000000000002)')
,JS00010.hea,8,5000,309,,3,,rle,5,3,,45.558879090838566,,0.0746,0.0618,
,JS00010.hea,8,5000,1360,,4,,rle,6,4,,40.89053786022205,,0.28480000000000005,0.272,
,JS00010.hea,8,5000,2077,,5,,rle,7,5,,35.27341650297491,,0.4282,0.4154,
,JS00010.hea,8,5000,2952,,6,,rle,8,6,,29.45050232108811,,0.6032,0.5904,
,JS00010.hea,8,5000,3714,,7,,rle,9,7,,23.214683568956332,,0.7556,0.7428,
,JS00010.hea,8,5000,4116,,8,,rle,10,8,,17.12981975232269,,0.836,0.8232,
,JS00010.hea,8,5000,,neighchan,,,null,,,,,25.382240113946214,0.0,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving 0.0)')
,JS00010.hea,9,5000,3972,,,,rle,10,8,,17.017495953004207,,0.8072,0.7944,
,JS00010.hea,9,5000,,,,,rle,4,3,,,,-0.050799999999999956,0.0216,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.050799999999999956)')
,JS00010.hea,9,5000,876,,,,rle,5,4,,45.5181830379758,,0.18799999999999994,0.1752,
,JS00010.hea,9,5000,1757,,,,rle,6,5,,41.02913581496083,,0.36419999999999997,0.3514,
,JS00010.hea,9,5000,2442,,,,rle,7,6,,35.13339301910019,,0.5012,0.4884,
,JS00010.hea,9,5000,3070,,,,rle,8,7,,29.19695800847915,,0.6268,0.614,
,JS00010.hea,9,5000,3490,,,,rle,9,7,,22.945017328514204,,0.7108,0.698,
,JS00010.hea,9,5000,3512,,,0,huff,10,,8,17.262866757569455,,0.7152000000000001,0.7024,
,JS00010.hea,9,5000,427,,,0,huff,4,,4,52.90115344193909,,0.09819999999999995,0.0854,
,JS00010.hea,9,5000,1207,,,0,huff,5,,5,46.97469000832744,,0.2542,0.2414,
,JS00010.hea,9,5000,1837,,,0,huff,6,,5,41.12686003775885,,0.3802,0.3674,
,JS00010.hea,9,5000,2418,,,0,huff,7,,8,35.26113589946448,,0.49639999999999995,0.4836,
,JS00010.hea,9,5000,2925,,,0,huff,8,,8,29.320095514922606,,0.5978,0.585,
,JS00010.hea,9,5000,3183,,,0,huff,9,,8,23.117785162996583,,0.6494,0.6366,
,JS00010.hea,9,5000,314,,,3,huff,4,,3,53.08797557161664,,0.0756,0.0628,
,JS00010.hea,9,5000,1156,,,4,huff,5,,4,46.86871758061598,,0.244,0.2312,
,JS00010.hea,9,5000,1837,,,5,huff,6,,5,41.12686003775885,,0.3802,0.3674,
,JS00010.hea,9,5000,2340,,,6,huff,7,,6,35.19852127322323,,0.4808,0.468,
,JS00010.hea,9,5000,2899,,,7,huff,8,,7,29.279249689062258,,0.5926,0.5798,
,JS00010.hea,9,5000,3512,,,8,huff,10,,8,17.262866757569455,,0.7152000000000001,0.7024,
,JS00010.hea,9,5000,3183,,,8,huff,9,,8,23.117785162996583,,0.6494,0.6366,
,JS00010.hea,9,5000,,,2,,rle,4,2,,,,-0.2367999999999999,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.2367999999999999)')
,JS00010.hea,9,5000,288,,3,,rle,5,3,,45.43618887464717,,0.07040000000000002,0.0576,
,JS00010.hea,9,5000,1344,,4,,rle,6,4,,40.95755198827141,,0.28159999999999996,0.2688,
,JS00010.hea,9,5000,2197,,5,,rle,7,5,,35.15898498955583,,0.45220000000000005,0.4394,
,JS00010.hea,9,5000,2940,,6,,rle,8,6,,29.16068742931627,,0.6008,0.588,
,JS00010.hea,9,5000,3490,,7,,rle,9,7,,22.945017328514204,,0.7108,0.698,
,JS00010.hea,9,5000,3972,,8,,rle,10,8,,17.017495953004207,,0.8072,0.7944,
,JS00010.hea,9,5000,,neighchan,,,null,,,,,27.848963927909654,0.0,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving 0.0)')
,JS00011.hea,1,5000,2850,,,,rle,10,6,,16.94584781842639,,0.5828,0.57,
,JS00011.hea,1,5000,,,,,rle,4,3,,,,-0.16599999999999993,0.0216,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.16599999999999993)')
,JS00011.hea,1,5000,320,,,,rle,5,4,,45.34724006609458,,0.07679999999999998,0.064,
,JS00011.hea,1,5000,1872,,,,rle,6,6,,40.37200834251827,,0.3872,0.3744,
,JS00011.hea,1,5000,2538,,,,rle,7,6,,34.90799314490968,,0.5204,0.5076,
,JS00011.hea,1,5000,2742,,,,rle,8,6,,28.87771355863549,,0.5611999999999999,0.5484,
,JS00011.hea,1,5000,2850,,,,rle,9,6,,22.966447731706015,,0.5828,0.57,
,JS00011.hea,1,5000,2756,,,0,huff,10,,7,16.96240500515645,,0.5640000000000001,0.5512,
,JS00011.hea,1,5000,43,,,0,huff,4,,4,52.928328781724765,,0.021399999999999975,0.0086,
,JS00011.hea,1,5000,854,,,0,huff,5,,5,47.07091225854795,,0.18359999999999999,0.1708,
,JS00011.hea,1,5000,2238,,,0,huff,6,,5,41.35238307728501,,0.46040000000000003,0.4476,
,JS00011.hea,1,5000,2584,,,0,huff,7,,7,35.226238605878194,,0.5296000000000001,0.5168,
,JS00011.hea,1,5000,2687,,,0,huff,8,,7,29.224797493675258,,0.5502,0.5374,
,JS00011.hea,1,5000,2756,,,0,huff,9,,7,22.983004918436073,,0.5640000000000001,0.5512,
,JS00011.hea,1,5000,17,,,3,huff,4,,3,52.98319498093382,,0.016199999999999992,0.0034,
,JS00011.hea,1,5000,840,,,4,huff,5,,4,46.99898141303396,,0.18079999999999996,0.168,
,JS00011.hea,1,5000,2238,,,5,huff,6,,5,41.35238307728501,,0.46040000000000003,0.4476,
,JS00011.hea,1,5000,2567,,,6,huff,7,,6,35.229715743629214,,0.5262,0.5134,
,JS00011.hea,1,5000,2687,,,7,huff,8,,7,29.224797493675258,,0.5502,0.5374,
,JS00011.hea,1,5000,2649,,,8,huff,10,,8,17.27889568836336,,0.5426,0.5298,
,JS00011.hea,1,5000,2649,,,8,huff,9,,8,23.299495601642985,,0.5426,0.5298,
,JS00011.hea,1,5000,,,2,,rle,4,2,,,,-0.2327999999999999,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.2327999999999999)')
,JS00011.hea,1,5000,45,,3,,rle,5,3,,45.420662938202305,,0.02180000000000004,0.009,
,JS00011.hea,1,5000,1404,,4,,rle,6,4,,40.866731525173904,,0.29359999999999997,0.2808,
,JS00011.hea,1,5000,2337,,5,,rle,7,5,,34.90476418950515,,0.48019999999999996,0.4674,
,JS00011.hea,1,5000,2742,,6,,rle,8,6,,28.87771355863549,,0.5611999999999999,0.5484,
,JS00011.hea,1,5000,2811,,7,,rle,9,7,,22.836214740452377,,0.575,0.5622,
,JS00011.hea,1,5000,2652,,8,,rle,10,8,,16.823640970316568,,0.5432,0.5304,
,JS00011.hea,1,5000,,neighchan,,,null,,,,,80.39989675655207,0.0,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving 0.0)')
,JS00011.hea,10,5000,4086,,,,rle,10,9,,17.01581622186007,,0.83,0.8172,
,JS00011.hea,10,5000,,,,,rle,4,3,,,,-0.15280000000000005,0.0216,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.15280000000000005)')
,JS00011.hea,10,5000,,,,,rle,5,4,,,,-0.0032000000000000917,0.0392,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.0032000000000000917)')
,JS00011.hea,10,5000,1277,,,,rle,6,5,,40.929933804137235,,0.2682,0.2554,
,JS00011.hea,10,5000,2262,,,,rle,7,6,,35.35678373775987,,0.46519999999999995,0.4524,
,JS00011.hea,10,5000,2940,,,,rle,8,6,,29.05365853389644,,0.6008,0.588,
,JS00011.hea,10,5000,3744,,,,rle,9,9,,22.81063030817597,,0.7616,0.7488,
,JS00011.hea,10,5000,3719,,,0,huff,10,,8,17.45365635904561,,0.7565999999999999,0.7438,
,JS00011.hea,10,5000,160,,,0,huff,4,,4,53.08974351172615,,0.04479999999999995,0.032,
,JS00011.hea,10,5000,812,,,0,huff,5,,5,47.09219255340345,,0.17520000000000002,0.1624,
,JS00011.hea,10,5000,1574,,,0,huff,6,,6,41.15059203571501,,0.3276,0.3148,
,JS00011.hea,10,5000,2217,,,0,huff,7,,7,35.1521457049628,,0.45620000000000005,0.4434,
